wavenumber_cm-1,transmittance_percent,absorbance
3802.6396,96.3124,0.016318
3804.5685,96.1123,0.017221
3806.4974,95.5746,0.019657
3808.4264,95.6163,0.019468
3810.3553,95.8370,0.018467
3812.2842,96.0094,0.017686
3814.2132,96.2630,0.016540
3816.1421,95.8595,0.018365
3818.0710,96.2244,0.016715
3820.0000,95.7824,0.018714
3821.9289,96.1882,0.016878
3823.8578,95.9707,0.017861
3825.7868,95.7631,0.018802
3827.7157,95.4260,0.020333
3829.6447,96.0259,0.017612
3831.5736,96.5861,0.015085
3833.5025,96.0074,0.017695
3835.4315,96.0374,0.017559
3837.3604,95.7699,0.018771
3839.2893,96.0466,0.017518
3841.2183,95.6939,0.019116
3843.1472,96.2937,0.016402
3845.0761,96.1343,0.017121
3847.0051,96.3593,0.016107
3848.9340,96.5120,0.015419
3850.8629,96.2858,0.016438
3852.7919,96.2507,0.016596
3854.7208,96.2301,0.016689
3856.6497,95.9114,0.018130
3858.5787,96.3501,0.016148
3860.5076,96.2653,0.016530
3862.4365,95.9703,0.017863
3864.3655,95.8310,0.018494
3866.2944,96.1899,0.016871
3868.2233,96.4823,0.015552
3870.1523,96.1189,0.017191
3872.0812,96.3702,0.016057
3874.0101,96.1444,0.017076
3875.9391,95.9782,0.017827
3877.8680,96.2010,0.016820
3879.7969,96.3275,0.016250
3881.7259,96.3584,0.016110
3883.6548,96.0952,0.017298
3885.5837,96.0175,0.017650
3887.5127,96.0381,0.017556
3889.4416,95.8461,0.018425
3891.3705,96.3562,0.016121
3893.2995,96.2147,0.016759
3895.2284,96.2708,0.016506
3897.1573,96.1483,0.017059
3899.0863,96.0267,0.017608
3901.0152,96.1347,0.017120
3902.9441,96.0860,0.017340
3904.8731,96.2071,0.016793
3906.8020,96.2724,0.016498
3908.7309,96.0604,0.017456
3910.6599,96.1285,0.017148
3912.5888,96.0412,0.017543
3914.5177,96.1830,0.016902
3916.4467,96.1343,0.017121
3918.3756,96.1797,0.016917
3920.3045,96.5071,0.015441
3922.2335,96.5524,0.015237
3924.1624,95.9822,0.017809
3926.0914,96.1374,0.017108
3928.0203,96.1076,0.017242
3929.9492,95.9777,0.017830
3931.8782,95.8968,0.018196
3933.8071,95.9689,0.017870
3935.7360,95.6639,0.019252
3937.6650,95.9440,0.017982
3939.5939,96.1904,0.016868
3941.5228,95.9688,0.017870
3943.4518,96.2032,0.016811
3945.3807,95.8698,0.018318
3947.3096,95.9699,0.017865
3949.2386,96.2375,0.016656
3951.1675,96.2658,0.016528
3953.0964,96.1383,0.017104
3955.0254,95.8247,0.018522
3956.9543,96.0074,0.017695
3958.8832,96.1043,0.017257
3960.8122,95.9960,0.017747
3962.7411,96.6511,0.014793
3964.6700,96.7284,0.014446
3966.5990,96.1768,0.016930
3968.5279,95.8554,0.018384
3970.4568,95.8236,0.018528
3972.3858,95.9346,0.018025
3974.3147,96.1735,0.016945
3976.2436,96.0709,0.017408
3978.1726,96.2050,0.016802
3980.1015,95.9520,0.017946
3982.0304,96.1813,0.016909
3983.9594,96.2425,0.016633
3985.8883,96.3175,0.016295
3987.8172,95.6024,0.019531
3989.7462,96.3869,0.015982
3991.6751,96.4290,0.015792
3993.6040,96.1276,0.017152
3995.5330,96.2630,0.016540
3997.4619,96.3174,0.016295
3999.3908,95.8021,0.018625
