wavenumber_cm-1,transmittance_percent,absorbance
3802.6396,95.3530,0.020666
3804.5685,95.7529,0.018848
3806.4974,95.6911,0.019128
3808.4264,95.5709,0.019674
3810.3553,95.8046,0.018614
3812.2842,95.3689,0.020593
3814.2132,95.7200,0.018997
3816.1421,95.8195,0.018546
3818.0710,95.8246,0.018523
3820.0000,95.5661,0.019696
3821.9289,95.7028,0.019075
3823.8578,95.7736,0.018754
3825.7868,96.2787,0.016470
3827.7157,95.7558,0.018835
3829.6447,95.4635,0.020162
3831.5736,95.8319,0.018490
3833.5025,95.4078,0.020416
3835.4315,95.5637,0.019707
3837.3604,95.4854,0.020063
3839.2893,95.8554,0.018383
3841.2183,95.9257,0.018065
3843.1472,95.5626,0.019712
3845.0761,95.5914,0.019581
3847.0051,95.6889,0.019139
3848.9340,95.9914,0.017768
3850.8629,95.8314,0.018492
3852.7919,96.1531,0.017037
3854.7208,95.8604,0.018361
3856.6497,95.9531,0.017941
3858.5787,95.8361,0.018471
3860.5076,95.9825,0.017808
3862.4365,95.6413,0.019355
3864.3655,95.6698,0.019225
3866.2944,96.0349,0.017571
3868.2233,95.9474,0.017967
3870.1523,95.8514,0.018402
3872.0812,96.1238,0.017169
3874.0101,95.7550,0.018838
3875.9391,95.8732,0.018303
3877.8680,95.6931,0.019119
3879.7969,95.8158,0.018563
3881.7259,95.7166,0.019013
3883.6548,96.0192,0.017642
3885.5837,95.9614,0.017903
3887.5127,95.9392,0.018004
3889.4416,96.1104,0.017230
3891.3705,96.0578,0.017468
3893.2995,96.0491,0.017507
3895.2284,95.9748,0.017843
3897.1573,96.0823,0.017357
3899.0863,95.9710,0.017860
3901.0152,95.9209,0.018087
3902.9441,95.9918,0.017766
3904.8731,95.6502,0.019314
3906.8020,96.1189,0.017191
3908.7309,96.3420,0.016185
3910.6599,96.1357,0.017115
3912.5888,95.9619,0.017901
3914.5177,95.9518,0.017947
3916.4467,95.7474,0.018873
3918.3756,95.9486,0.017962
3920.3045,95.8223,0.018534
3922.2335,96.0904,0.017320
3924.1624,96.3420,0.016184
3926.0914,96.0580,0.017467
3928.0203,95.9227,0.018079
3929.9492,96.0525,0.017491
3931.8782,95.8106,0.018586
3933.8071,95.8862,0.018244
3935.7360,96.0421,0.017538
3937.6650,96.0658,0.017431
3939.5939,95.9618,0.017901
3941.5228,96.0816,0.017360
3943.4518,96.1004,0.017275
3945.3807,95.8990,0.018186
3947.3096,95.8890,0.018231
3949.2386,96.0584,0.017465
3951.1675,95.9161,0.018108
3953.0964,96.1171,0.017199
3955.0254,96.0079,0.017693
3956.9543,96.2049,0.016803
3958.8832,95.8159,0.018562
3960.8122,96.1030,0.017263
3962.7411,95.8674,0.018329
3964.6700,96.0339,0.017576
3966.5990,95.9845,0.017799
3968.5279,96.0956,0.017296
3970.4568,96.1947,0.016849
3972.3858,96.1139,0.017214
3974.3147,95.8169,0.018558
3976.2436,96.1264,0.017157
3978.1726,96.2178,0.016744
3980.1015,96.0145,0.017663
3982.0304,95.9580,0.017919
3983.9594,96.1081,0.017240
3985.8883,96.2395,0.016646
3987.8172,96.1473,0.017063
3989.7462,96.0258,0.017612
3991.6751,96.2198,0.016736
3993.6040,96.1180,0.017195
3995.5330,95.9135,0.018120
3997.4619,95.8265,0.018515
3999.3908,95.9393,0.018003
