wavenumber_cm-1,transmittance_percent,absorbance
3802.6396,95.3002,0.020906
3804.5685,95.3171,0.020829
3806.4974,95.3660,0.020606
3808.4264,95.1782,0.021463
3810.3553,95.2445,0.021160
3812.2842,95.4795,0.020090
3814.2132,95.3294,0.020773
3816.1421,95.7064,0.019059
3818.0710,95.0367,0.022108
3820.0000,95.6263,0.019422
3821.9289,95.1389,0.021642
3823.8578,95.3037,0.020890
3825.7868,95.1791,0.021458
3827.7157,95.3300,0.020770
3829.6447,95.5040,0.019979
3831.5736,95.1978,0.021373
3833.5025,95.8573,0.018375
3835.4315,95.5446,0.019794
3837.3604,95.2313,0.021220
3839.2893,95.2401,0.021180
3841.2183,95.6175,0.019463
3843.1472,95.9032,0.018167
3845.0761,95.6129,0.019484
3847.0051,95.7823,0.018715
3848.9340,95.5028,0.019984
3850.8629,95.1307,0.021679
3852.7919,95.3354,0.020746
3854.7208,95.4709,0.020129
3856.6497,95.4387,0.020276
3858.5787,95.8044,0.018614
3860.5076,95.5425,0.019804
3862.4365,95.3406,0.020722
3864.3655,95.8121,0.018580
3866.2944,95.5465,0.019785
3868.2233,95.4984,0.020004
3870.1523,95.4949,0.020020
3872.0812,95.4325,0.020304
3874.0101,95.4491,0.020228
3875.9391,95.5385,0.019821
3877.8680,95.5398,0.019816
3879.7969,95.3244,0.020796
3881.7259,95.5622,0.019714
3883.6548,95.4520,0.020215
3885.5837,95.6204,0.019449
3887.5127,95.8630,0.018349
3889.4416,95.6245,0.019431
3891.3705,95.6858,0.019153
3893.2995,95.6135,0.019481
3895.2284,95.3221,0.020806
3897.1573,95.6890,0.019138
3899.0863,95.6490,0.019319
3901.0152,95.8159,0.018562
3902.9441,95.8870,0.018240
3904.8731,95.7981,0.018643
3906.8020,95.6648,0.019248
3908.7309,95.5787,0.019639
3910.6599,95.8116,0.018582
3912.5888,95.7636,0.018800
3914.5177,95.5924,0.019577
3916.4467,95.7890,0.018684
3918.3756,95.2902,0.020952
3920.3045,96.0079,0.017693
3922.2335,95.5222,0.019896
3924.1624,95.6738,0.019207
3926.0914,95.7702,0.018770
3928.0203,95.6161,0.019469
3929.9492,95.9262,0.018063
3931.8782,95.5103,0.019950
3933.8071,95.9099,0.018137
3935.7360,95.8657,0.018337
3937.6650,95.6672,0.019237
3939.5939,95.7582,0.018824
3941.5228,95.9397,0.018002
3943.4518,95.7408,0.018903
3945.3807,95.5174,0.019917
3947.3096,95.9417,0.017993
3949.2386,95.6793,0.019182
3951.1675,95.8486,0.018414
3953.0964,95.5864,0.019604
3955.0254,95.6097,0.019498
3956.9543,95.9728,0.017852
3958.8832,95.8254,0.018519
3960.8122,95.4480,0.020233
3962.7411,95.6011,0.019537
3964.6700,95.5695,0.019681
3966.5990,95.7964,0.018651
3968.5279,95.7375,0.018918
3970.4568,95.5081,0.019960
3972.3858,95.4238,0.020343
3974.3147,95.8700,0.018317
3976.2436,95.9989,0.017734
3978.1726,95.8178,0.018554
3980.1015,95.5830,0.019619
3982.0304,96.0788,0.017372
3983.9594,95.7181,0.019006
3985.8883,95.5423,0.019804
3987.8172,95.4782,0.020096
3989.7462,95.6307,0.019403
3991.6751,95.5814,0.019627
3993.6040,95.8331,0.018485
3995.5330,95.6090,0.019501
3997.4619,95.4944,0.020022
3999.3908,95.7929,0.018667
