wavenumber_cm-1,transmittance_percent,absorbance
3802.6396,95.5713,0.019672
3804.5685,95.2300,0.021226
3806.4974,95.4427,0.020257
3808.4264,95.4689,0.020138
3810.3553,95.5156,0.019925
3812.2842,95.2295,0.021228
3814.2132,95.3669,0.020602
3816.1421,95.6922,0.019123
3818.0710,95.3570,0.020647
3820.0000,95.5565,0.019740
3821.9289,95.6848,0.019157
3823.8578,95.2368,0.021195
3825.7868,95.8022,0.018625
3827.7157,95.6604,0.019268
3829.6447,95.3505,0.020677
3831.5736,95.3974,0.020464
3833.5025,95.8188,0.018549
3835.4315,95.4998,0.019998
3837.3604,95.5221,0.019896
3839.2893,95.4313,0.020309
3841.2183,95.4764,0.020104
3843.1472,95.7259,0.018970
3845.0761,95.4470,0.020238
3847.0051,95.4488,0.020229
3848.9340,95.2355,0.021201
3850.8629,95.6182,0.019459
3852.7919,95.6321,0.019396
3854.7208,95.4610,0.020174
3856.6497,95.4024,0.020441
3858.5787,95.3207,0.020813
3860.5076,95.4068,0.020421
3862.4365,95.0727,0.021944
3864.3655,95.5454,0.019790
3866.2944,95.6320,0.019397
3868.2233,94.9405,0.022548
3870.1523,95.5408,0.019811
3872.0812,95.7275,0.018963
3874.0101,95.3481,0.020688
3875.9391,95.6169,0.019465
3877.8680,95.5891,0.019592
3879.7969,95.2896,0.020955
3881.7259,96.0657,0.017432
3883.6548,95.7524,0.018850
3885.5837,95.8866,0.018242
3887.5127,95.6533,0.019300
3889.4416,95.5130,0.019938
3891.3705,95.6959,0.019107
3893.2995,95.1962,0.021380
3895.2284,95.8566,0.018378
3897.1573,95.9788,0.017825
3899.0863,95.7132,0.019028
3901.0152,95.8824,0.018261
3902.9441,95.5382,0.019823
3904.8731,95.5653,0.019700
3906.8020,95.8430,0.018440
3908.7309,95.8589,0.018368
3910.6599,96.0741,0.017393
3912.5888,95.6657,0.019244
3914.5177,96.0736,0.017396
3916.4467,95.5756,0.019653
3918.3756,95.9875,0.017785
3920.3045,95.9606,0.017907
3922.2335,95.7503,0.018860
3924.1624,95.8989,0.018187
3926.0914,95.5986,0.019549
3928.0203,95.4667,0.020148
3929.9492,95.9509,0.017951
3931.8782,95.6660,0.019242
3933.8071,95.6777,0.019189
3935.7360,95.5679,0.019688
3937.6650,95.4623,0.020168
3939.5939,95.8270,0.018512
3941.5228,96.0534,0.017487
3943.4518,95.7086,0.019049
3945.3807,95.4194,0.020363
3947.3096,95.7971,0.018648
3949.2386,95.4739,0.020116
3951.1675,95.7104,0.019041
3953.0964,95.8586,0.018369
3955.0254,95.8513,0.018402
3956.9543,95.8047,0.018613
3958.8832,95.8963,0.018198
3960.8122,95.7782,0.018733
3962.7411,95.7298,0.018953
3964.6700,95.7948,0.018658
3966.5990,95.9637,0.017893
3968.5279,95.8986,0.018188
3970.4568,96.0194,0.017641
3972.3858,95.6954,0.019109
3974.3147,95.8809,0.018268
3976.2436,95.7652,0.018792
3978.1726,95.9344,0.018026
3980.1015,95.9516,0.017948
3982.0304,95.8531,0.018394
3983.9594,95.5388,0.019820
3985.8883,95.7404,0.018905
3987.8172,95.8376,0.018464
3989.7462,95.4890,0.020047
3991.6751,95.9379,0.018010
3993.6040,95.5118,0.019943
3995.5330,95.7273,0.018964
3997.4619,95.5791,0.019637
3999.3908,96.0078,0.017694
