wavenumber_cm-1,transmittance_percent,absorbance
3802.6396,95.6535,0.019299
3804.5685,96.2596,0.016556
3806.4974,95.6609,0.019265
3808.4264,95.9800,0.017819
3810.3553,95.7829,0.018712
3812.2842,95.9442,0.017981
3814.2132,95.6709,0.019220
3816.1421,96.1335,0.017125
3818.0710,95.9235,0.018075
3820.0000,96.6708,0.014705
3821.9289,96.4106,0.015875
3823.8578,96.4815,0.015556
3825.7868,96.0363,0.017564
3827.7157,95.8031,0.018621
3829.6447,96.2115,0.016773
3831.5736,96.3060,0.016347
3833.5025,95.9792,0.017823
3835.4315,95.9353,0.018021
3837.3604,95.9096,0.018138
3839.2893,96.4759,0.015581
3841.2183,96.2030,0.016811
3843.1472,96.2818,0.016456
3845.0761,96.3643,0.016084
3847.0051,96.1043,0.017257
3848.9340,96.2429,0.016631
3850.8629,96.4509,0.015694
3852.7919,96.0858,0.017341
3854.7208,96.5479,0.015257
3856.6497,96.2366,0.016660
3858.5787,95.8634,0.018347
3860.5076,96.0413,0.017542
3862.4365,96.0309,0.017589
3864.3655,95.9747,0.017843
3866.2944,96.3056,0.016348
3868.2233,96.2451,0.016621
3870.1523,96.3660,0.016076
3872.0812,96.4321,0.015779
3874.0101,96.3561,0.016121
3875.9391,96.2520,0.016590
3877.8680,96.8622,0.013846
3879.7969,96.5712,0.015152
3881.7259,96.2218,0.016727
3883.6548,96.0988,0.017282
3885.5837,96.5796,0.015115
3887.5127,96.2755,0.016484
3889.4416,96.6664,0.014724
3891.3705,96.1035,0.017261
3893.2995,96.6373,0.014855
3895.2284,96.2780,0.016473
3897.1573,96.3375,0.016204
3899.0863,96.2163,0.016751
3901.0152,96.5843,0.015094
3902.9441,96.0429,0.017535
3904.8731,96.0612,0.017452
3906.8020,96.5701,0.015157
3908.7309,96.2507,0.016596
3910.6599,96.5421,0.015283
3912.5888,96.3569,0.016117
3914.5177,96.3791,0.016017
3916.4467,96.4467,0.015713
3918.3756,96.2138,0.016763
3920.3045,96.5261,0.015355
3922.2335,96.5866,0.015083
3924.1624,96.3112,0.016323
3926.0914,96.3352,0.016215
3928.0203,96.1208,0.017183
3929.9492,96.4510,0.015693
3931.8782,96.5378,0.015303
3933.8071,96.6508,0.014795
3935.7360,96.6623,0.014743
3937.6650,96.5603,0.015201
3939.5939,96.4373,0.015755
3941.5228,96.4899,0.015518
3943.4518,96.3611,0.016098
3945.3807,96.5089,0.015433
3947.3096,96.4844,0.015543
3949.2386,96.6052,0.015000
3951.1675,96.4988,0.015478
3953.0964,96.1824,0.016904
3955.0254,96.2500,0.016599
3956.9543,96.3624,0.016092
3958.8832,96.4176,0.015844
3960.8122,96.0619,0.017449
3962.7411,96.1818,0.016907
3964.6700,96.7238,0.014466
3966.5990,96.3026,0.016362
3968.5279,96.5920,0.015059
3970.4568,96.5244,0.015363
3972.3858,96.4188,0.015838
3974.3147,96.3645,0.016083
3976.2436,96.2724,0.016498
3978.1726,96.1048,0.017255
3980.1015,96.3233,0.016269
3982.0304,96.4389,0.015748
3983.9594,96.5218,0.015374
3985.8883,96.4340,0.015770
3987.8172,96.3404,0.016192
3989.7462,96.2428,0.016632
3991.6751,96.3711,0.016053
3993.6040,96.4424,0.015732
3995.5330,96.3033,0.016359
3997.4619,96.4131,0.015864
3999.3908,96.5669,0.015172
